P_index,P_url,proj_repeat
393,https://www.freelancer.com/projects/iphone/hire-ios-developer/,5
394,https://www.freelancer.com/projects/fiction/would-like-hire-screenwriter-14800918/,2
395,https://www.freelancer.com/projects/php/scrivere-alcuni-software-14785731/,5
396,https://www.freelancer.com/projects/contracts/write-contract-14775441/,1
397,https://www.freelancer.com/projects/graphic-design/design-logo-14764458/,1
399,https://www.freelancer.com/projects/php/avada-edit-wordpress-website-14753776/,1
400,https://www.freelancer.com/projects/sales/need-sales-14750690/,5
401,https://www.freelancer.com/projects/php/avada-edit-wordpress-website/,5
402,https://www.freelancer.com/projects/graphic-design/finish-develuping-wordpress-website-for/,5
403,https://www.freelancer.com/projects/php/would-like-hire-book-writer-14715848/,0
404,https://www.freelancer.com/projects/php/would-like-hire-programmer-14694916/,0
405,https://www.freelancer.com/projects/php/curl-php-script-14649145/,0
406,https://www.freelancer.com/projects/autocad/would-like-hire-cad-cam-14647528/,0
407,https://www.freelancer.com/projects/javascript/integrate-adsense-for-games-pre-14631439/,5
408,https://www.freelancer.com/projects/android-wear/dexon-audio-message-player-14631116/,1
409,https://www.freelancer.com/projects/accounting/accountant-needed-14626624/,5
410,https://www.freelancer.com/projects/mobile-phone/write-iphone-application-14604497/,1
411,https://www.freelancer.com/projects/ghostwriting/self-publish-book/,1
412,https://www.freelancer.com/projects/data-processing/invistigate-data-set/,5
413,https://www.freelancer.com/projects/economics/page-half/,0
414,https://www.freelancer.com/projects/data-entry/virtual-assistant-needed-14522813/,5
415,https://www.freelancer.com/projects/leads/find-some-leads-14512453/,0
416,https://www.freelancer.com/projects/content-writing/research-content-writing/,5
417,https://www.freelancer.com/projects/ghostwriting/edit-publish-pamphlet-about-privacy/,3
418,https://www.freelancer.com/projects/graphic-design/super-simple-logo-illustrator-drawing/,3
419,https://www.freelancer.com/projects/illustration/cartoonist-14452330/,0
420,https://www.freelancer.com/projects/graphic-design/video-inphographics-with-voice-over/,3
421,https://www.freelancer.com/projects/graphic-design/front-ended-amendment/,5
422,https://www.freelancer.com/projects/c-sharp-programming/write-some-software-14422874/,0
423,https://www.freelancer.com/projects/translation/hire-translator-14412333/,2
424,https://www.freelancer.com/projects/social-media-marketing/instant-organic-traffic-affiliate-social/,5
425,https://www.freelancer.com/projects/javascript/countdown-timer-14385750/,2
426,https://www.freelancer.com/projects/php/change-sorting-order-campaigns/,5
427,https://www.freelancer.com/projects/graphic-design/build-website-blog-14374680/,1
428,https://www.freelancer.com/projects/leads/sales-marketing-14361460/,0
429,https://www.freelancer.com/projects/software-architecture/software-keep-monitor-mutli-ebay/,5
430,https://www.freelancer.com/projects/graphic-design/template-strange/,2
431,https://www.freelancer.com/projects/graphic-design/hire-designer-14346569/,1
432,https://www.freelancer.com/projects/research-writing/world-war/,1
433,https://www.freelancer.com/projects/video-services/make-video-14311053/,0
434,https://www.freelancer.com/projects/blog/some-blog-posting-14307921/,3
435,https://www.freelancer.com/projects/php/ebay-api-items-sold-connected/,5
436,https://www.freelancer.com/projects/english-uk/freelance-recruitment-consultant/,0
437,https://www.freelancer.com/projects/graphic-design/web-development-14207477/,1
438,https://www.freelancer.com/projects/bitcoin/sportsbook/,2
439,https://www.freelancer.com/projects/internet-marketing/create-manage-ppc-campaign-14198270/,5
440,https://www.freelancer.com/projects/internet-marketing/create-manage-ppc-campaign-14193336/,5
441,https://www.freelancer.com/projects/tax-law/taxation-law-practice-14184521/,0
442,https://www.freelancer.com/projects/php/fix-some-php-code-framework-14184090/,5
443,https://www.freelancer.com/projects/php/fix-some-php-code-framework-14179593/,5
444,https://www.freelancer.com/projects/php/fix-some-php-code-framework-14179010/,5
445,https://www.freelancer.com/projects/php/fix-some-php-code-framework-14178990/,5
446,https://www.freelancer.com/projects/php/fix-some-php-code-framework-14178911/,5
447,https://www.freelancer.com/projects/php/fix-some-php-code-framework/,5
448,https://www.freelancer.com/projects/graphic-design/infographic-timeline-14171547/,1
449,https://www.freelancer.com/projects/internet-marketing/seo-website-14170681/,0
450,https://www.freelancer.com/projects/graphic-design/different-types-timelines-illustrations/,1
451,https://www.freelancer.com/projects/internet-marketing/seo-website-14132619/,0
452,https://www.freelancer.com/projects/data-entry/project-14113189/,0
453,https://www.freelancer.com/projects/graphic-design/hire-logo-designer-14105503/,0
454,https://www.freelancer.com/projects/php/front-end-for-database-display/,5
455,https://www.freelancer.com/projects/graphic-design/design-logo-14097846/,0
456,https://www.freelancer.com/projects/graphic-design/partnership-for-dating-script-14093045/,5
457,https://www.freelancer.com/projects/graphic-design/partnership-for-dating-script-14093028/,5
458,https://www.freelancer.com/projects/graphic-design/partnership-for-dating-script/,1
459,https://www.freelancer.com/projects/graphic-design/build-website-14092670/,1
460,https://www.freelancer.com/projects/python/python-loops-data-csv/,5
461,https://www.freelancer.com/projects/internet-marketing/seo-website-14073897/,2
462,https://www.freelancer.com/projects/php/update-php-code-14066284/,5
463,https://www.freelancer.com/projects/internet-marketing/seo-website-14062795/,0
464,https://www.freelancer.com/projects/accounting/find-accountant-14053003/,0
465,https://www.freelancer.com/projects/java/hire-someone-java-project/,0
466,https://www.freelancer.com/projects/php/small-script-record-phone-calls/,5
467,https://www.freelancer.com/projects/rendering/design-project-14035845/,0
468,https://www.freelancer.com/projects/php/make-some-modifications-wordpress-theme-14035252/,5
469,https://www.freelancer.com/projects/website-design/hire-programmer-14033198/,0
470,https://www.freelancer.com/projects/electrical-engineering/folded-cascode-cadence/,0
471,https://www.freelancer.com/projects/graphic-design/wordpress-plugin-customization-open/,2
472,https://www.freelancer.com/projects/php/write-some-software-13990117/,2
473,https://www.freelancer.com/projects/graphic-design/build-website-13986456/,0
474,https://www.freelancer.com/projects/php/multi-currency-functionality/,0
475,https://www.freelancer.com/projects/php/modify-existing-website-brochure/,5
476,https://www.freelancer.com/projects/javascript/chrome-extension-that-detects-when/,5
477,https://www.freelancer.com/projects/recruitment/help-with-recruitment-13956032/,0
478,https://www.freelancer.com/projects/cplusplus-programming/autohotkey-script-notify-when-google/,5
479,https://www.freelancer.com/projects/copywriting/write-book-about-life-story/,0
480,https://www.freelancer.com/projects/graphic-design/improve-website-edt/,0
481,https://www.freelancer.com/projects/php/consulting-contest-application-setup-13919590/,5
482,https://www.freelancer.com/projects/accounting/would-like-hire-accountant-13917611/,1
483,https://www.freelancer.com/projects/php/would-like-hire-excel-expert-13912814/,0
484,https://www.freelancer.com/projects/php/consulting-contest-application-setup-13912784/,5
485,https://www.freelancer.com/projects/contracts/business-accounting-legal-13909188/,5
486,https://www.freelancer.com/projects/html/hire-web-developer-13907850/,0
487,https://www.freelancer.com/projects/research-writing/system-analysis/,5
488,https://www.freelancer.com/projects/proofreading/need-someone-proof-read-dissertation/,1
489,https://www.freelancer.com/projects/system-admin/veeam-backup-corrupted-data-recovery/,0
490,https://www.freelancer.com/projects/graphic-design/website-game-wordpress-based-pacman-13867958/,5
491,https://www.freelancer.com/projects/html/looking-for-joomla-seo-expert/,5
492,https://www.freelancer.com/projects/graphic-design/website-game-wordpress-based-pacman/,5
493,https://www.freelancer.com/projects/php/build-multiplayer-pacman-game-with/,5
495,https://www.freelancer.com/projects/php/build-game-with-bitcoin-api-13841539/,5
496,https://www.freelancer.com/projects/php/build-game-with-bitcoin-api-13841481/,5
497,https://www.freelancer.com/projects/php/build-game-with-bitcoin-api/,5
498,https://www.freelancer.com/projects/graphic-design/web-development-13833282/,1
499,https://www.freelancer.com/projects/mechanical-engineering/design-exhaust-heat-recovery-power/,2
500,https://www.freelancer.com/projects/php/seo-optimizer-web-site/,5
501,https://www.freelancer.com/projects/research-writing/research-writing-13784479/,5
502,https://www.freelancer.com/projects/graphic-design/marketplace-onion/,1
503,https://www.freelancer.com/projects/mobile-phone/write-iphone-application-13772850/,1
504,https://www.freelancer.com/projects/mobile-phone/write-iphone-application-13772787/,1
505,https://www.freelancer.com/projects/english-us/general-trascription/,5
506,https://www.freelancer.com/projects/php/add-forms-existing-local-website/,5
507,https://www.freelancer.com/projects/video-services/movie-13745154/,0
508,https://www.freelancer.com/projects/php/fix-broken-wordpress-theme-missing/,4
509,https://www.freelancer.com/projects/javascript/small-piece-javascript-net-code/,5
510,https://www.freelancer.com/projects/virtual-assistant/hire-virtual-assistant-for-blog/,1
511,https://www.freelancer.com/projects/english-us/get-paid-hours-edt-walk/,5
512,https://www.freelancer.com/projects/graphic-design/hire-logo-designer-13482159/,0
513,https://www.freelancer.com/projects/iphone/friends-family/,0
514,https://www.freelancer.com/projects/software-architecture/simple-pre-recorded-voicemail-routing/,1
516,https://www.freelancer.com/projects/website-design/convert-template-website-13641669/,1
517,https://www.freelancer.com/projects/php/print-barcode-zebra-local-printer/,0
518,https://www.freelancer.com/projects/php/write-software-create-online-exams/,0
519,https://www.freelancer.com/projects/web-hosting/configure-web-email-hosting-issue/,5
520,https://www.freelancer.com/projects/internet-marketing/would-like-hire-salesman-13592151/,0
521,https://www.freelancer.com/projects/php/amazon-ebay-commerce-website-scraper-13589392/,5
522,https://www.freelancer.com/projects/software-development/game-developer-13581356/,0
523,https://www.freelancer.com/projects/graphic-design/build-library-management-system/,3
524,https://www.freelancer.com/projects/research-writing/years-among-the-indians-fill/,5
525,https://www.freelancer.com/projects/php/google-pagespeed-insights-score/,3
526,https://www.freelancer.com/projects/marketing/answer-open-ended-questions-approx/,4
527,https://www.freelancer.com/projects/animation/sweet-animation/,0
528,https://www.freelancer.com/projects/unity-3d/games-experiences-needed-either-videos/,5
529,https://www.freelancer.com/projects/wordpress/website-needs-speeding-13507614/,3
530,https://www.freelancer.com/projects/php/would-like-hire-recruiter-13504211/,3
531,https://www.freelancer.com/projects/mobile-phone/write-android-application-13495461/,0
532,https://www.freelancer.com/projects/php/oil-log-analysis-edt/,5
533,https://www.freelancer.com/projects/php/create-php-script-connect-parsehub-13472762/,5
534,https://www.freelancer.com/projects/graphic-design/would-like-hire-graphic-designer-13472441/,0
535,https://www.freelancer.com/projects/network-administration/writing-powershell-configure-automate/,0
536,https://www.freelancer.com/projects/internet-marketing/independent-contractor-sales/,0
