employer,proj_heading,proj_url
124,"PHP Website to manage the school game ""assassin"" (kr96-160 SEK / hour)",/projects/php/php-website-manage-the-school/
125,HR management system with GPS attendance                            ,/projects/php/management-system-with-gps-attendance/
125,GPS attendance ($250-750 USD),/projects/php/gps-attendance/
125,HR Management with GPS attendance -- 2 ($250-750 USD),/projects/php/management-with-gps-attendance-15650774/
125,HR management system with GPS attendance -- 2 ($250-750 USD),/projects/php/management-system-with-gps-attendance-16152623/
125,HR Management with GPS attendance ($250-750 USD),/projects/php/management-with-gps-attendance/
126,Create Script to Pull Table Plus Filter Data To Display Coaches Who Ended Jobs In 2016 and 2017                            ,/projects/php/create-script-pull-table-plus/
126,Design A Logo For A UAV (Drone) Services Company ($50 USD),/projects/design a logo for a uav (drone) services company.html
126,Detailed Requirements and Design Document for Existing App (Functional Non Functional Data Requirements Wireframes Workflow Conceptual Design...) ($250-750 USD),/projects/graphic-design/detailed-requirements-design-document/
126,Need 6 Survey Analysis Tools Developed ($250-750 USD),/projects/business-analysis/need-survey-analysis-tools-developed/
126,Create and Execute A Comprehensive Test Plan For Website Similar To Freelancer and Elance ($30-250 USD),/projects/software-testing/create-execute-comprehensive-test-plan/
126,Video Submission / Uploads of 37 Videos to Top Videos Sites ($30-250 USD),/projects/video-upload/video-submission-uploads-videos-top/
127,Looking for an experienced video editor for some quick post-production editing (removing/replacing a background)                             ,/projects/video-services/looking-for-experienced-video-editor-16082898/
128,Project for Abbas (Rebuild my TRADING website DATABASE) - Codeigniter                            ,/projects/codeigniter/project-for-abbas-rebuild-trading/
128,Rebuild my TRADING website DATABASE (it uses CodeIgniter ) ($250-750 USD),/projects/codeigniter/rebuild-trading-website-database-uses-16066940/
128,Need now! Optimize SPEED of my Python v2.7 script (this script manipulates text) ($30-250 USD),/projects/php/need-now-optimize-speed-python/
128,Project manager for cryptocurrency ICO ($3000-5000 USD),/projects/bitcoin/project-manager-for-cryptocurrency-ico/
128,For Yesmin A. Create banners set after logo ($30-250 USD),/projects/graphic-design/for-yesmin-create-banners-set/
129,AutoCAD Design                            ,/projects/autocad/autocad-design-16062072/
129,Auto CAD water heater of 3D modeling  ($10-30 USD),/projects/rendering/auto-cad-water-heater-modeling/
129,AtoCAD Designs ($50 USD),/projects/graphic-design/atocad-designs/
129,AutoCAD Designs ($10-30 USD),/projects/autocad/autocad-designs-16062711/
130,Project for Jacqueline T. -- 3                            ,/projects/articles/project-for-jacqueline-16058061/
130,Get data on website ($30-250 USD),/projects/data-entry-excel/get-data-website/
130,Reword and proofread ($10-30 USD),/projects/article-rewriting/reword-proofread/
130,Excel Data Entry -- Mine &quot;Inc. 5000&quot; Website List ($30-250 USD),/projects/data-entry-excel/excel-data-entry-mine-quot.1007581/
130,Proofread and edit to 250 words ($10-30 USD),/projects/research-writing/proofread-edit-words/
130,Research about marketing member get member ($30-250 USD),/projects/internet-marketing-research/research-about-marketing-member-get/
131,Private project or contest #1227623                            ,/login?goto=NTFiMTk1MWFlY2YwYjRiMmIzOTAwOTkxMjA1ZTRkZWRodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9jb250ZXN0Ly0xMjI3NjIzLmh0bWw
132,Rails developer with great UI/UX skills for a private practice planner for therapists                            ,/projects/graphic-design/rails-developer-with-great-skills/
132,Design project ($30-250 USD),/projects/rendering/design-project-12818599/
132,Create a Mobile Website  ($30-250 USD),/projects/mobile-phone/create-mobile-website-14255477/
132,Project for PrettyIT4U ($250-750 USD),/projects/rendering/project-for-prettyit/
133,asian handicap betexplorer betting script to save and archive results and calculate win/lose ratio every day                             ,/projects/php/asian-handicap-betexplorer-betting/
134,Extend A WordPress Plugin Sorting Criteria                            ,/projects/php/extend-wordpress-plugin-sorting-criteria/
135,Create Additional WordPress Sorting Criteria To Plugin                            ,/projects/php/create-additional-wordpress-sorting/
135,Edit WordPress Category Page so the Paginated works ($10-30 AUD),/projects/php/edit-wordpress-category-page-the/
135,I need Someone to perform email outreach ($30 USD),/projects/data-entry-excel/need-someone-perform-email-outreach/
135,Checkout Page Redesign in WordPress ($10-30 AUD),/projects/php/checkout-page-redesign-wordpress/
135,Create dynamic bar graph based on data in a WordPress Plugin ($10-30 AUD),/projects/php/create-dynamic-bar-graph-based/
135,Edit WordPress dynamic graph  ($10-30 AUD),/projects/php/edit-wordpress-dynamic-graph/
136,Needed Freelancer in Indonesia For PAPI Research Study                             ,/projects/marketing/needed-freelancer-indonesia-for-papi/
137,Write New SEO friendly website content                             ,/projects/articles/write-new-seo-friendly-website/
137,DESIGN 2 SIDED BUSINESS CARD ($15 CAD),/projects/design 2 sided business card.html
137,Business name ideas ($10-30 CAD),/projects/marketing/business-name-ideas/
137,Design a Logo ($15 CAD),/projects/design a logo.html
137,Website Content Writing & SEO (PHASE 1)  ($30-250 CAD),/projects/articles/website-content-writing-seo-phase/
137,Design a Logo - TRUCKING ($25 CAD),/projects/design a logo - trucking.html
137,Design a Logo ($50 USD),/projects/design a logo.html
137,Design a Logo ($100 AUD),/projects/design a logo.html
137,Design a Logo ($200 USD),/projects/design a logo.html
137,Design a Logo ($15 USD),/projects/design a logo.html
138,Need a online designing functionality for Doors and Windows using Angular 2 framework HTML5 Canvas and CSS3                            ,/projects/javascript/need-online-designing-functionality-for/
139,website SEO                            ,/projects/internet-marketing/website-seo-16005147/
139,Clean up 3D model ($10-30 USD),/projects/rendering/clean-model-16281242/
139,Add a captcha extension on a magento website ($10-30 USD),/projects/php/add-captcha-extension-magento-website/
139, Full body scans cleaning texturing and preparing model for 3D printing - 07/02/2018 08:31 EST ($30-250 USD),/projects/rendering/full-body-scans-cleaning-texturing-16247234/
140,Mobile apps for an Events Management Company                            ,/projects/mobile-phone/mobile-apps-for-events-management/
140,Convert a PSD Template to a Responsive HTMLWebsite (12 pages) ($30-250 SGD),/projects/website-design/convert-psd-template-responsive-7524370/
140,Design a Logo for Ice Cream Distributor Company ($50 SGD),/projects/design a logo for ice cream distributor company.html
140,Property website with various features ($250-750 SGD),/projects/php-website-design/property-website-with-various-features/
140,Minor editing needed in Wordpress ($12-30 SGD),/projects/php/minor-editing-needed-wordpress/
140,Design a Logo for Mobile repair business ($10 SGD),/projects/design a logo for mobile repair business.html
141,App Design                            ,/projects/mobile-phone/app-design-16703956/
142,Design a datalogger for a specific application                            ,/contest/design-a-datalogger-for-a-specific-application-1305301.html
143,Design a Women's T-Shirt for a Christian Apparel Company                            ,/contest/design-a-womens-tshirt-for-a-christian-apparel-company-1305153.html
144,Integrate a Javascript popup with 2 functions                            ,/projects/php/integrate-javascript-popup-with/
145,Adventure Farm Tour Guide Android App                            ,/projects/mobile-phone/adventure-farm-tour-guide-android/
145,I would like to hire an Excel Expert ($10-30 USD),/projects/excel/would-like-hire-excel-expert-16447392/
145,Palmvilla 3d model ($30-250 USD),/projects/rendering/palmvilla-model/
146,Fix my exiting social network site in Wordpress                            ,/projects/php/fix-exiting-social-network-site-16665245/
146,Wordpress Expert ($30-250 USD),/projects/php/wordpress-expert-16669733/
146,flynax.com Plugin EXPERT ($30-250 USD),/projects/web-scraping/flynax-com-plugin-expert/
146,Create a static website + blog ($30-250 USD),/projects/php/create-static-website-blog/
146,Python 2 & 3 EXPERT ($10-30 USD),/projects/python/python-expert-14353149/
146,i want 50k - 80K real youtube subscriber. No bot no fake. ($30-250 USD),/projects/facebook-marketing/want-real-youtube-subscriber-bot/
147,Fix my exiting social network site                            ,/projects/php/fix-exiting-social-network-site/
148,Project for Muhammad Naveed A. -- 2                            ,/projects/php/project-for-muhammad-naveed/
148,PHP Website Copied To HTML ($30-250 USD),/projects/css-html.1/php-website-copied-html/
148,Create a Wordpress Template  ($15-25 USD / hour),/projects/php/create-wordpress-template-10072797/
148,Convert a Drupal website to a WordPress website ($250-750 USD),/projects/php/convert-drupal-website-wordpress-website/
148,Create a WordPress Template From An Existing Website ($250-750 USD),/projects/php/create-wordpress-template-from-existing-12824320/
148,Simple drop-down menus ($30-250 USD),/projects/javascript-website-design/simple-drop-down-menus/
149,Interaction Log for Apple Watch                            ,/projects/ios-development/interaction-log-for-apple-watch/
